7.057692308000000025e+00,6.679999999999999716e+00,7.099899999999999878e+00,7.330000000000000071e+00,7.134000000000000341e+00,6.816428571000000325e+00,7.360000000000000320e+00,6.897499999999999964e+00,6.873271852000000237e+00,6.654494444000000009e+00,-1.000000000000000000e+00
6.631818181999999950e+00,6.660000000000000142e+00,6.719999999999999751e+00,6.523333333000000067e+00,6.613333332999999925e+00,6.644615384999999819e+00,6.839999999999999858e+00,6.692998148000000036e+00,6.690539352000000051e+00,6.575000000000000178e+00,1.000000000000000000e+00
7.087857142999999915e+00,6.820000000000000284e+00,7.051870832999999728e+00,7.070000000000000284e+00,7.248363889000000171e+00,6.622857143000000057e+00,6.719999999999999751e+00,6.815000000000000391e+00,6.570171295999999828e+00,6.596538888999999628e+00,1.000000000000000000e+00
6.958571429000000030e+00,6.809999999999999609e+00,6.809999999999999609e+00,7.201933333000000381e+00,7.086006944000000196e+00,6.622142857000000049e+00,6.440000000000000391e+00,6.554999999999999716e+00,6.603618519000000298e+00,6.765556944000000072e+00,0.000000000000000000e+00
6.646428571000000396e+00,6.570000000000000284e+00,6.769999999999999574e+00,6.696928394999999590e+00,6.722166666999999762e+00,6.997857143000000057e+00,6.950000000000000178e+00,6.957765278000000109e+00,7.041489505999999565e+00,7.187966667000000420e+00,-1.000000000000000000e+00
6.691428571000000325e+00,6.839999999999999858e+00,6.809999999999999609e+00,6.657416666999999677e+00,6.606485185000000371e+00,6.685384615000000252e+00,6.259999999999999787e+00,6.645803704000000423e+00,6.544999999999999929e+00,7.098973610999999906e+00,1.000000000000000000e+00
6.737142857000000262e+00,6.700000000000000178e+00,6.873506943999999841e+00,6.701659259000000368e+00,6.868884568000000357e+00,6.737692307999999741e+00,6.389999999999999680e+00,6.907499999999999751e+00,6.749444443999999876e+00,6.697929012000000348e+00,1.000000000000000000e+00
6.650000000000000355e+00,6.339999999999999858e+00,6.737499999999999822e+00,6.764813889000000025e+00,6.533008332999999723e+00,6.959999999999999964e+00,6.740000000000000213e+00,6.934999999999999609e+00,6.913851851999999631e+00,7.245000000000000107e+00,0.000000000000000000e+00
6.684999999999999609e+00,6.629999999999999893e+00,6.839999999999999858e+00,6.565680247000000413e+00,6.777481480999999697e+00,6.852142856999999587e+00,6.700000000000000178e+00,6.855000000000000426e+00,6.848104937999999642e+00,6.675044444000000077e+00,0.000000000000000000e+00
6.689285714000000382e+00,6.509999999999999787e+00,6.797500000000000320e+00,6.803362962999999652e+00,6.415000000000000036e+00,6.702857143000000129e+00,6.830000000000000071e+00,6.832499999999999574e+00,6.638037500000000257e+00,6.726086110999999867e+00,0.000000000000000000e+00
6.662142857000000085e+00,6.370000000000000107e+00,6.707499999999999574e+00,6.843294906999999760e+00,6.718097221999999924e+00,6.437692307999999919e+00,6.320000000000000284e+00,6.457499999999999574e+00,6.559719136000000006e+00,6.359055556000000387e+00,0.000000000000000000e+00
6.599166667000000430e+00,6.629999999999999893e+00,6.616666666999999613e+00,6.618000000000000327e+00,6.553020369999999595e+00,7.077142857000000120e+00,6.519999999999999574e+00,7.093847221999999952e+00,7.173533332999999956e+00,7.393266666999999792e+00,0.000000000000000000e+00
6.662857143000000093e+00,6.519999999999999574e+00,6.842500000000000249e+00,6.571670832999999767e+00,6.705000000000000071e+00,6.801428570999999756e+00,6.929999999999999716e+00,7.025000000000000355e+00,6.892733332999999796e+00,6.564497183000000291e+00,-1.000000000000000000e+00
6.875000000000000000e+00,6.740000000000000213e+00,7.094062499999999716e+00,6.919725925999999916e+00,7.216122222000000086e+00,6.594285713999999743e+00,6.500000000000000000e+00,6.815000000000000391e+00,6.590733333000000194e+00,6.603870370000000101e+00,1.000000000000000000e+00
6.951538462000000251e+00,6.690000000000000391e+00,7.134999999999999787e+00,6.895041667000000096e+00,6.942687036999999783e+00,6.583571429000000030e+00,6.330000000000000071e+00,6.658389814999999601e+00,6.646749999999999936e+00,6.440666667000000345e+00,0.000000000000000000e+00
6.805384615000000359e+00,6.610000000000000320e+00,6.964999999999999858e+00,6.976022222000000106e+00,6.691539352000000385e+00,6.595384615000000395e+00,6.879999999999999893e+00,6.615000000000000213e+00,6.610694443999999947e+00,6.732955556000000286e+00,0.000000000000000000e+00
6.582142857000000014e+00,6.879999999999999893e+00,6.571987146999999752e+00,6.612079999999999735e+00,6.790000000000000036e+00,6.763571428999999746e+00,6.610000000000000320e+00,6.889999999999999680e+00,6.781484258999999959e+00,6.855041321999999937e+00,-1.000000000000000000e+00
6.672142856999999871e+00,6.500000000000000000e+00,6.867499999999999716e+00,6.594999999999999751e+00,6.679414352000000221e+00,6.689230768999999910e+00,6.639999999999999680e+00,6.775000000000000355e+00,6.834243519000000155e+00,6.666912962999999692e+00,0.000000000000000000e+00
6.632307692000000365e+00,6.790000000000000036e+00,6.730000000000000426e+00,6.768586420000000103e+00,6.576641975000000251e+00,6.720769231000000232e+00,6.299999999999999822e+00,6.761230556000000114e+00,6.724972840000000396e+00,6.793333332999999641e+00,-1.000000000000000000e+00
6.844285713999999743e+00,6.599999999999999645e+00,7.118298611000000164e+00,6.855381019000000187e+00,6.724999999999999645e+00,6.932142856999999658e+00,6.599999999999999645e+00,7.051180556000000266e+00,6.996013579999999621e+00,7.005985185000000115e+00,-1.000000000000000000e+00
6.644285713999999565e+00,6.719999999999999751e+00,6.815000000000000391e+00,6.632316204000000326e+00,6.500679629999999598e+00,6.915000000000000036e+00,6.799999999999999822e+00,7.134999999999999787e+00,7.014999999999999680e+00,6.796779629999999628e+00,-1.000000000000000000e+00
6.629999999999999893e+00,6.599999999999999645e+00,6.661760000000000126e+00,6.750000000000000000e+00,6.480000000000000426e+00,6.892857142999999631e+00,6.740000000000000213e+00,7.014999999999999680e+00,6.884972222000000031e+00,6.942590741000000065e+00,0.000000000000000000e+00
7.017142856999999623e+00,6.700000000000000178e+00,7.120000000000000107e+00,7.059999999999999609e+00,7.154144907000000053e+00,6.708461537999999891e+00,6.629999999999999893e+00,6.748724074000000073e+00,6.434999999999999609e+00,6.821206018999999898e+00,1.000000000000000000e+00
6.882857142999999844e+00,6.599999999999999645e+00,6.910000000000000142e+00,6.980208333000000209e+00,6.943550046000000364e+00,6.813571428999999569e+00,6.799999999999999822e+00,6.922500000000000320e+00,6.795278889000000433e+00,6.767000000000000348e+00,1.000000000000000000e+00
6.871428571000000041e+00,6.660000000000000142e+00,6.817499999999999893e+00,7.039374999999999716e+00,7.037957869999999616e+00,6.735714286000000328e+00,6.870000000000000107e+00,6.852500000000000036e+00,6.863844443999999712e+00,6.714787963000000026e+00,0.000000000000000000e+00
6.818461538000000211e+00,6.509999999999999787e+00,7.122499999999999609e+00,6.820000000000000284e+00,6.622718056000000075e+00,6.882307692000000365e+00,7.089999999999999858e+00,7.054999999999999716e+00,7.139999999999999680e+00,6.694402314999999604e+00,1.000000000000000000e+00
6.662142857000000085e+00,6.459999999999999964e+00,6.924999999999999822e+00,6.728890740999999842e+00,6.494159258999999906e+00,6.735714286000000328e+00,6.570000000000000284e+00,6.972500000000000142e+00,6.848524690999999720e+00,6.506718518999999645e+00,-1.000000000000000000e+00
6.963571428999999924e+00,6.599999999999999645e+00,6.977500000000000036e+00,7.334999999999999964e+00,7.047916203999999851e+00,6.705714286000000079e+00,6.849999999999999645e+00,6.752500000000000391e+00,6.867055556000000394e+00,6.523327777999999633e+00,1.000000000000000000e+00
7.201428571000000112e+00,7.059999999999999609e+00,7.245000000000000107e+00,7.253333332999999605e+00,7.252501943000000395e+00,6.859285714000000311e+00,6.719999999999999751e+00,6.890085185000000223e+00,7.022224536999999600e+00,6.379999999999999893e+00,1.000000000000000000e+00
6.692857143000000342e+00,6.780000000000000249e+00,6.740540741000000224e+00,6.884170369999999650e+00,6.770933333000000331e+00,7.043076923000000100e+00,6.679999999999999716e+00,6.967500000000000249e+00,7.419999999999999929e+00,7.108156480999999971e+00,-1.000000000000000000e+00
7.226923077000000362e+00,7.040000000000000036e+00,7.226506481000000370e+00,7.301066666999999732e+00,7.660000000000000142e+00,6.930714285999999724e+00,6.929999999999999716e+00,6.876048147999999749e+00,7.005270832999999975e+00,7.048682407000000261e+00,1.000000000000000000e+00
6.677142856999999765e+00,6.740000000000000213e+00,6.832499999999999574e+00,6.768615440999999677e+00,6.717868518999999594e+00,6.714999999999999858e+00,6.540000000000000036e+00,6.952499999999999680e+00,6.790000000000000036e+00,6.723461573999999885e+00,1.000000000000000000e+00
6.820833333000000387e+00,6.650000000000000355e+00,7.014999999999999680e+00,6.855000000000000426e+00,6.730787036999999806e+00,6.870000000000000107e+00,7.089999999999999858e+00,7.044999999999999929e+00,6.834999999999999964e+00,6.716242130000000365e+00,0.000000000000000000e+00
6.730769231000000019e+00,6.599999999999999645e+00,6.977500000000000036e+00,6.684108796000000297e+00,6.557612963000000406e+00,6.823076923000000349e+00,6.900000000000000355e+00,6.894999999999999574e+00,6.908359259000000030e+00,6.692455555999999639e+00,0.000000000000000000e+00
6.792142856999999978e+00,6.780000000000000249e+00,6.644653704000000438e+00,6.720583333000000437e+00,6.947478395000000084e+00,6.661428571000000076e+00,6.629999999999999893e+00,6.669027778000000239e+00,6.570000000000000284e+00,6.743417900999999937e+00,1.000000000000000000e+00
6.655384615000000004e+00,6.650000000000000355e+00,6.705000000000000071e+00,6.700000000000000178e+00,6.676028148000000328e+00,6.666153846000000271e+00,6.719999999999999751e+00,6.815000000000000391e+00,6.660407407000000113e+00,6.597966666999999674e+00,0.000000000000000000e+00
6.870833333000000209e+00,6.929999999999999716e+00,7.049999999999999822e+00,6.908150926000000247e+00,6.450000000000000178e+00,6.998461537999999926e+00,6.750000000000000000e+00,7.196666666999999684e+00,7.000000000000000000e+00,7.072322222000000380e+00,-1.000000000000000000e+00
6.703846153999999835e+00,7.040000000000000036e+00,6.892500000000000071e+00,6.590737037000000242e+00,6.549308332999999926e+00,6.500000000000000000e+00,6.410000000000000142e+00,6.578656019000000299e+00,6.675754630000000134e+00,6.315000000000000391e+00,1.000000000000000000e+00
6.726428570999999579e+00,6.650000000000000355e+00,6.958442593000000009e+00,6.625000000000000000e+00,6.715513889000000347e+00,6.802307692000000294e+00,6.660000000000000142e+00,6.756422222000000311e+00,6.814916667000000317e+00,7.067499999999999893e+00,1.000000000000000000e+00
6.631538461999999967e+00,6.209999999999999964e+00,6.622499999999999609e+00,6.778232870000000077e+00,6.696592593000000093e+00,6.844999999999999751e+00,7.200000000000000178e+00,6.801669906999999959e+00,6.852809352999999604e+00,6.945000000000000284e+00,1.000000000000000000e+00
7.036923076999999971e+00,6.660000000000000142e+00,7.072815278000000205e+00,7.127500000000000391e+00,7.030000000000000249e+00,7.147692307999999883e+00,6.849999999999999645e+00,7.188395833000000401e+00,7.226666666999999933e+00,7.249131481000000043e+00,1.000000000000000000e+00
7.070714286000000293e+00,6.660000000000000142e+00,7.158430092999999772e+00,6.883333333000000387e+00,7.322782715999999859e+00,6.755714285999999902e+00,6.519999999999999574e+00,6.822499999999999787e+00,7.021241974999999691e+00,6.749475309000000145e+00,1.000000000000000000e+00
6.922307692000000401e+00,6.889999999999999680e+00,7.033274999999999721e+00,6.969999999999999751e+00,6.875087963000000357e+00,6.881538461999999967e+00,6.730000000000000426e+00,6.905000000000000249e+00,6.992444444000000203e+00,6.927657406999999878e+00,-1.000000000000000000e+00
6.681428570999999650e+00,6.580000000000000071e+00,6.859598147999999895e+00,6.617104166999999926e+00,6.754999999999999893e+00,6.690714286000000399e+00,6.849999999999999645e+00,6.695000000000000284e+00,6.777713508999999803e+00,6.743366667000000092e+00,-1.000000000000000000e+00
7.126153846000000236e+00,6.780000000000000249e+00,7.212500000000000355e+00,7.172040740999999997e+00,7.579294444000000297e+00,6.747142857000000049e+00,6.480000000000000426e+00,6.820312500000000000e+00,7.040000000000000036e+00,6.700131943999999784e+00,1.000000000000000000e+00
7.055384615000000359e+00,6.459999999999999964e+00,7.160000000000000142e+00,6.831874073999999908e+00,7.288177777999999662e+00,6.834285713999999956e+00,6.803866667000000312e+00,7.146676542999999882e+00,6.868000000000000327e+00,6.451479629999999688e+00,0.000000000000000000e+00
6.570769230999999877e+00,6.940000000000000391e+00,6.805854629999999794e+00,6.485324999999999562e+00,6.349999999999999645e+00,6.745714286000000115e+00,6.309999999999999609e+00,6.627500000000000391e+00,6.961940369999999767e+00,6.747416667000000423e+00,-1.000000000000000000e+00
6.600769231000000126e+00,6.759999999999999787e+00,6.447592593000000427e+00,6.642500000000000071e+00,6.788444443999999578e+00,6.996428571000000041e+00,6.629999999999999893e+00,6.966666667000000146e+00,7.015087036999999803e+00,6.950533333000000091e+00,-1.000000000000000000e+00
7.126428570999999934e+00,6.679999999999999716e+00,7.307245370000000406e+00,7.059999999999999609e+00,7.172011110999999772e+00,7.114285714000000205e+00,6.750000000000000000e+00,7.148312500000000291e+00,7.256586110999999839e+00,7.333014815000000297e+00,1.000000000000000000e+00
6.758571428999999853e+00,6.500000000000000000e+00,7.037499999999999645e+00,6.537377777999999751e+00,6.767337963000000123e+00,6.881428570999999828e+00,6.959999999999999964e+00,6.865000000000000213e+00,6.798492592999999751e+00,7.085300000000000153e+00,-1.000000000000000000e+00
6.651428571000000289e+00,6.599999999999999645e+00,6.735324443999999744e+00,6.783333332999999854e+00,6.587275926000000226e+00,6.872857143000000057e+00,6.740000000000000213e+00,6.914462963000000073e+00,7.182500000000000107e+00,6.559991667000000248e+00,0.000000000000000000e+00
6.742307691999999797e+00,6.740000000000000213e+00,6.625000000000000000e+00,6.901259721999999819e+00,6.730000000000000426e+00,7.054285713999999707e+00,6.849999999999999645e+00,7.038137500000000379e+00,7.123333332999999712e+00,7.131139506000000239e+00,-1.000000000000000000e+00
7.083571429000000030e+00,6.490000000000000213e+00,6.905000000000000249e+00,7.198703703999999703e+00,7.394565432000000271e+00,6.666428570999999970e+00,6.509999999999999787e+00,6.804999999999999716e+00,6.780000000000000249e+00,6.620492592999999815e+00,1.000000000000000000e+00
6.864285714000000205e+00,6.629999999999999893e+00,6.852500000000000036e+00,6.840777777999999643e+00,7.153441974999999786e+00,6.733636363999999652e+00,6.610000000000000320e+00,6.839999999999999858e+00,6.669999999999999929e+00,6.709999999999999964e+00,0.000000000000000000e+00
6.542142856999999978e+00,6.410000000000000142e+00,6.672500000000000320e+00,6.530424073999999912e+00,6.440000000000000391e+00,7.086428570999999899e+00,6.740000000000000213e+00,7.143333333000000174e+00,7.216350000000000264e+00,7.331560493999999650e+00,-1.000000000000000000e+00
6.717142856999999800e+00,6.519999999999999574e+00,6.790000000000000036e+00,6.878520832999999612e+00,7.000107406999999782e+00,6.679166666999999613e+00,6.709999999999999964e+00,6.655000000000000249e+00,6.757569443999999592e+00,6.554999999999999716e+00,-1.000000000000000000e+00
6.727142856999999587e+00,6.450000000000000178e+00,6.780000000000000249e+00,6.986733333000000101e+00,6.582948147999999833e+00,6.811666666999999897e+00,6.740000000000000213e+00,6.887500000000000178e+00,6.866666666999999613e+00,6.894714815000000385e+00,-1.000000000000000000e+00
6.646428571000000396e+00,6.209999999999999964e+00,6.665124999999999744e+00,6.705000000000000071e+00,6.774098611000000325e+00,6.937142857000000440e+00,6.599999999999999645e+00,7.014142592999999870e+00,7.267777778000000133e+00,6.979781480999999843e+00,1.000000000000000000e+00
6.907857143000000200e+00,6.629999999999999893e+00,7.012500000000000178e+00,6.820000000000000284e+00,7.256609876999999820e+00,6.782499999999999751e+00,6.620000000000000107e+00,6.852000000000000313e+00,6.787625000000000242e+00,7.049999999999999822e+00,1.000000000000000000e+00
7.084615385000000209e+00,6.599999999999999645e+00,7.200000000000000178e+00,7.099097222000000151e+00,7.233436110999999613e+00,7.226428570999999579e+00,6.679999999999999716e+00,7.160000000000000142e+00,7.280012346000000356e+00,7.748208671999999630e+00,-1.000000000000000000e+00
6.632857142999999844e+00,6.660000000000000142e+00,6.904222221999999576e+00,6.608688888999999733e+00,6.515801852000000061e+00,6.729285714000000418e+00,6.610000000000000320e+00,6.728227314999999820e+00,7.063624327000000314e+00,6.751712963000000123e+00,1.000000000000000000e+00
6.607142857000000369e+00,6.719999999999999751e+00,6.926211110999999754e+00,6.514999999999999680e+00,6.667099999999999582e+00,6.651538462000000429e+00,6.629999999999999893e+00,6.650000000000000355e+00,6.701916666999999883e+00,6.562867592999999999e+00,-1.000000000000000000e+00
6.752307691999999584e+00,6.879999999999999893e+00,6.887500000000000178e+00,6.826666666999999578e+00,6.667670369999999735e+00,7.054615384999999961e+00,6.700000000000000178e+00,7.182500000000000107e+00,7.107499999999999929e+00,6.990092229000000046e+00,0.000000000000000000e+00
6.669999999999999929e+00,6.549999999999999822e+00,7.030000000000000249e+00,6.402412037000000389e+00,6.669999999999999929e+00,7.089999999999999858e+00,6.910000000000000142e+00,7.307500000000000107e+00,7.075000000000000178e+00,6.937285185000000354e+00,0.000000000000000000e+00
6.759285713999999778e+00,6.660000000000000142e+00,6.788988888999999638e+00,6.972895832999999932e+00,6.821841667000000164e+00,7.037857143000000093e+00,6.860000000000000320e+00,7.224999999999999645e+00,6.959999999999999964e+00,7.131416666999999876e+00,-1.000000000000000000e+00
6.761428570999999721e+00,6.500000000000000000e+00,6.927500000000000213e+00,6.897624536999999556e+00,6.655700000000000394e+00,6.762857142999999738e+00,6.990000000000000213e+00,7.002500000000000391e+00,6.770374999999999588e+00,6.748545470999999907e+00,-1.000000000000000000e+00
7.097857142999999702e+00,6.780000000000000249e+00,7.120000000000000107e+00,7.559999999999999609e+00,7.146692134000000252e+00,6.847857142999999702e+00,6.650000000000000355e+00,6.889999999999999680e+00,6.852957870000000007e+00,6.867562963000000131e+00,1.000000000000000000e+00
6.672857142999999880e+00,6.830000000000000071e+00,6.781434073999999868e+00,6.537555556000000045e+00,6.662268519000000389e+00,7.149285714000000347e+00,6.679999999999999716e+00,7.034717592999999880e+00,7.323333332999999890e+00,7.343280247000000038e+00,-1.000000000000000000e+00
6.953846153999999835e+00,6.690000000000000391e+00,6.982499999999999929e+00,7.080000000000000071e+00,7.048186110999999698e+00,6.721428570999999685e+00,6.669999999999999929e+00,6.709999999999999964e+00,6.803793332999999777e+00,6.780674074000000218e+00,0.000000000000000000e+00
6.785714286000000151e+00,6.889999999999999680e+00,6.865000000000000213e+00,6.548574074000000245e+00,6.771402777999999678e+00,6.648571429000000421e+00,6.519999999999999574e+00,6.979888888999999708e+00,6.560397614000000210e+00,6.519999999999999574e+00,1.000000000000000000e+00
7.060769231000000090e+00,7.950000000000000178e+00,7.049999999999999822e+00,7.028313888999999648e+00,7.198339643999999815e+00,6.925714285999999831e+00,6.610000000000000320e+00,6.979187654000000407e+00,6.901592593000000164e+00,7.166666667000000324e+00,1.000000000000000000e+00
6.551428570999999756e+00,6.570000000000000284e+00,6.464999999999999858e+00,6.568950000000000067e+00,6.691837036999999988e+00,6.887857142999999738e+00,6.629999999999999893e+00,6.777499999999999858e+00,6.810037654000000273e+00,7.204229630000000384e+00,-1.000000000000000000e+00
6.901538462000000429e+00,6.910000000000000142e+00,6.917500000000000426e+00,6.943903704000000232e+00,6.943919443999999608e+00,7.096153845999999987e+00,6.860000000000000320e+00,7.262500000000000178e+00,6.950000000000000178e+00,7.191518518999999721e+00,0.000000000000000000e+00
6.693571429000000350e+00,6.610000000000000320e+00,6.766222221999999675e+00,6.771099536999999557e+00,6.446056481000000282e+00,6.859166667000000217e+00,6.860000000000000320e+00,6.852500000000000036e+00,6.924999999999999822e+00,6.919177777999999890e+00,0.000000000000000000e+00
6.878571428999999959e+00,6.889999999999999680e+00,7.029925000000000423e+00,6.940000000000000391e+00,6.918119444000000229e+00,6.931538461999999789e+00,7.089999999999999858e+00,7.054999999999999716e+00,7.041644444000000114e+00,6.731597531000000245e+00,1.000000000000000000e+00
6.978571428999999604e+00,6.639999999999999680e+00,7.166562500000000391e+00,6.899138888999999608e+00,7.084264815000000048e+00,6.852307692000000117e+00,6.900000000000000355e+00,6.860000000000000320e+00,6.776094443999999939e+00,7.254727422000000203e+00,-1.000000000000000000e+00
6.812857142999999560e+00,6.959999999999999964e+00,6.882481481000000123e+00,6.713778240999999980e+00,6.849132099000000196e+00,6.415000000000000036e+00,5.990000000000000213e+00,6.485963332999999942e+00,6.391068440999999822e+00,6.419999999999999929e+00,1.000000000000000000e+00
6.623571429000000066e+00,6.740000000000000213e+00,6.634999999999999787e+00,6.699414814999999912e+00,6.570277778000000346e+00,6.654285714000000240e+00,6.309999999999999609e+00,6.617499999999999716e+00,6.827517777999999815e+00,7.204607407000000130e+00,0.000000000000000000e+00
6.743846153999999871e+00,6.509999999999999787e+00,6.919999999999999929e+00,6.762092221999999708e+00,6.950000000000000178e+00,6.579285714000000063e+00,6.549999999999999822e+00,6.780000000000000249e+00,6.575133703999999746e+00,6.604555555000000133e+00,-1.000000000000000000e+00
6.910000000000000142e+00,6.599999999999999645e+00,7.065000000000000391e+00,6.810876851999999815e+00,7.104233332999999817e+00,7.012142856999999729e+00,7.040000000000000036e+00,7.194411110999999970e+00,6.820000000000000284e+00,7.103638888999999956e+00,-1.000000000000000000e+00
6.832857143000000022e+00,6.719999999999999751e+00,6.897499999999999964e+00,6.946945062000000171e+00,6.907449999999999868e+00,6.740000000000000213e+00,7.030000000000000249e+00,6.679999999999999716e+00,6.804264814999999800e+00,6.825000000000000178e+00,1.000000000000000000e+00
6.646428571000000396e+00,6.010044444000000041e+00,6.802500000000000213e+00,6.683232963000000026e+00,6.799999999999999822e+00,6.806153845999999952e+00,6.509999999999999787e+00,6.815549999999999997e+00,7.070511111000000071e+00,6.339999999999999858e+00,-1.000000000000000000e+00
